-0.083, -0.141, 0.725
-0.084, -0.141, 0.725
-0.085, -0.141, 0.725
-0.086, -0.142, 0.725
-0.087, -0.142, 0.726
-0.088, -0.141, 0.726
-0.090, -0.141, 0.726
-0.092, -0.140, 0.726
-0.094, -0.138, 0.726
-0.095, -0.135, 0.726
-0.096, -0.132, 0.726
-0.096, -0.129, 0.726
-0.097, -0.126, 0.726
-0.098, -0.123, 0.726
-0.097, -0.121, 0.726
-0.096, -0.119, 0.726
-0.095, -0.117, 0.726
-0.095, -0.115, 0.727
-0.094, -0.114, 0.727
-0.094, -0.112, 0.726
-0.094, -0.111, 0.726
-0.094, -0.110, 0.726
-0.094, -0.109, 0.727
-0.093, -0.108, 0.727
-0.093, -0.107, 0.727
-0.093, -0.106, 0.727
-0.093, -0.105, 0.727
-0.092, -0.104, 0.727
-0.092, -0.103, 0.727
-0.092, -0.103, 0.727
-0.092, -0.102, 0.727
-0.093, -0.101, 0.727
-0.093, -0.101, 0.727
-0.093, -0.100, 0.727
-0.092, -0.100, 0.727
-0.092, -0.099, 0.727
-0.091, -0.099, 0.727
-0.091, -0.099, 0.726
-0.090, -0.100, 0.726
-0.090, -0.101, 0.726
-0.090, -0.100, 0.726
-0.090, -0.099, 0.726
-0.090, -0.099, 0.726
-0.089, -0.099, 0.726
-0.089, -0.099, 0.726
-0.090, -0.098, 0.726
-0.090, -0.098, 0.726
-0.090, -0.098, 0.726
-0.090, -0.097, 0.726
-0.090, -0.097, 0.726
-0.090, -0.097, 0.726
-0.090, -0.096, 0.726
-0.090, -0.096, 0.726
-0.091, -0.095, 0.726
-0.091, -0.095, 0.726
-0.091, -0.095, 0.726
-0.091, -0.095, 0.726
-0.091, -0.095, 0.727
-0.090, -0.094, 0.727
-0.090, -0.095, 0.727
-0.089, -0.095, 0.727
-0.089, -0.094, 0.727
-0.089, -0.093, 0.728
-0.088, -0.092, 0.728
-0.088, -0.093, 0.728
-0.088, -0.093, 0.729
-0.089, -0.093, 0.729
-0.089, -0.092, 0.729
-0.089, -0.091, 0.729
-0.089, -0.091, 0.730
-0.089, -0.091, 0.730
-0.089, -0.091, 0.729
-0.088, -0.091, 0.729
-0.088, -0.091, 0.730
-0.088, -0.091, 0.730
-0.089, -0.090, 0.730
-0.089, -0.090, 0.730
-0.088, -0.090, 0.730
-0.088, -0.090, 0.730
-0.088, -0.090, 0.730
-0.088, -0.089, 0.730
-0.088, -0.089, 0.730
-0.088, -0.089, 0.730
-0.088, -0.089, 0.730
-0.089, -0.089, 0.730
-0.089, -0.089, 0.730
-0.089, -0.089, 0.730
-0.088, -0.089, 0.730
-0.088, -0.089, 0.730
-0.088, -0.089, 0.730
-0.088, -0.089, 0.731
-0.087, -0.090, 0.731
-0.087, -0.089, 0.731
-0.087, -0.089, 0.731
-0.087, -0.090, 0.731
-0.086, -0.090, 0.731
-0.086, -0.090, 0.731
-0.086, -0.090, 0.731
-0.086, -0.090, 0.731
-0.086, -0.090, 0.732
-0.086, -0.090, 0.732
-0.086, -0.089, 0.732
-0.086, -0.089, 0.732
-0.085, -0.089, 0.733
-0.085, -0.089, 0.733
-0.084, -0.089, 0.733
-0.083, -0.089, 0.733
-0.083, -0.089, 0.734
-0.083, -0.088, 0.734
-0.083, -0.088, 0.734
-0.083, -0.088, 0.735
-0.082, -0.087, 0.735
-0.082, -0.086, 0.735
-0.082, -0.086, 0.736
-0.082, -0.086, 0.736
-0.081, -0.085, 0.737
-0.081, -0.085, 0.737
-0.080, -0.085, 0.737
-0.079, -0.085, 0.738
-0.079, -0.084, 0.739
-0.078, -0.083, 0.740
-0.077, -0.083, 0.740
-0.077, -0.082, 0.741
-0.077, -0.082, 0.741
-0.076, -0.081, 0.742
-0.076, -0.080, 0.743
-0.076, -0.080, 0.743
-0.076, -0.079, 0.744
-0.075, -0.078, 0.745
-0.075, -0.078, 0.745
-0.074, -0.077, 0.746
-0.074, -0.076, 0.747
-0.074, -0.076, 0.748
-0.074, -0.075, 0.748
-0.073, -0.074, 0.749
-0.073, -0.074, 0.749
-0.073, -0.073, 0.750
-0.073, -0.072, 0.751
-0.072, -0.072, 0.752
-0.072, -0.071, 0.752
-0.072, -0.071, 0.753
-0.072, -0.070, 0.754
-0.072, -0.069, 0.754
-0.072, -0.069, 0.755
-0.072, -0.068, 0.756
-0.071, -0.068, 0.756
-0.071, -0.068, 0.757
-0.072, -0.067, 0.758
-0.072, -0.066, 0.759
-0.071, -0.066, 0.759
-0.071, -0.065, 0.760
-0.071, -0.065, 0.761
-0.071, -0.065, 0.761
-0.071, -0.064, 0.762
-0.071, -0.064, 0.762
-0.071, -0.063, 0.763
-0.072, -0.062, 0.763
-0.072, -0.062, 0.764
-0.071, -0.061, 0.765
-0.071, -0.061, 0.766
-0.072, -0.060, 0.766
-0.072, -0.059, 0.767
-0.072, -0.059, 0.768
-0.072, -0.058, 0.768
-0.072, -0.057, 0.769
-0.071, -0.056, 0.770
-0.071, -0.056, 0.770
-0.071, -0.055, 0.771
-0.070, -0.054, 0.772
-0.069, -0.053, 0.773
-0.069, -0.052, 0.774
-0.069, -0.052, 0.774
-0.069, -0.051, 0.775
-0.068, -0.050, 0.776
-0.068, -0.050, 0.776
-0.068, -0.049, 0.777
-0.068, -0.049, 0.778
-0.068, -0.048, 0.779
-0.067, -0.048, 0.779
-0.067, -0.048, 0.780
-0.066, -0.047, 0.781
-0.066, -0.047, 0.781
-0.066, -0.046, 0.782
-0.066, -0.045, 0.782
-0.066, -0.045, 0.783
-0.065, -0.045, 0.784
-0.066, -0.044, 0.784
-0.066, -0.044, 0.784
-0.066, -0.043, 0.785
-0.066, -0.043, 0.785
-0.065, -0.043, 0.786
-0.066, -0.042, 0.786
-0.066, -0.041, 0.786
-0.065, -0.041, 0.787
-0.065, -0.041, 0.787
-0.065, -0.040, 0.788
-0.064, -0.039, 0.788
-0.063, -0.039, 0.789
-0.062, -0.039, 0.790
-0.062, -0.038, 0.790
-0.062, -0.037, 0.791
-0.062, -0.037, 0.792
-0.062, -0.036, 0.792
-0.062, -0.035, 0.793
-0.062, -0.035, 0.794
-0.062, -0.034, 0.794
-0.061, -0.034, 0.795
-0.061, -0.034, 0.795
-0.060, -0.034, 0.796
-0.060, -0.033, 0.797
-0.060, -0.033, 0.797
-0.060, -0.033, 0.798
-0.060, -0.033, 0.799
-0.060, -0.033, 0.799
-0.059, -0.032, 0.800
-0.059, -0.031, 0.801
-0.059, -0.030, 0.801
-0.059, -0.029, 0.802
-0.059, -0.029, 0.802
-0.059, -0.028, 0.803
-0.059, -0.028, 0.803
-0.058, -0.027, 0.804
-0.058, -0.027, 0.804
-0.057, -0.026, 0.805
-0.057, -0.026, 0.805
-0.057, -0.025, 0.806
-0.056, -0.025, 0.806
-0.057, -0.025, 0.807
-0.057, -0.024, 0.807
-0.056, -0.024, 0.808
-0.056, -0.024, 0.808
-0.056, -0.023, 0.808
-0.056, -0.023, 0.809
-0.055, -0.023, 0.809
-0.054, -0.023, 0.810
-0.054, -0.022, 0.811
-0.054, -0.022, 0.811
-0.054, -0.021, 0.812
-0.054, -0.021, 0.812
-0.054, -0.020, 0.812
-0.054, -0.020, 0.813
-0.053, -0.020, 0.813
-0.053, -0.020, 0.813
-0.053, -0.019, 0.814
-0.053, -0.018, 0.814
-0.053, -0.018, 0.815
-0.053, -0.018, 0.815
-0.053, -0.017, 0.815
-0.053, -0.017, 0.815
-0.053, -0.016, 0.816
-0.053, -0.016, 0.816
-0.053, -0.016, 0.816
-0.053, -0.016, 0.817
-0.053, -0.015, 0.817
-0.053, -0.015, 0.818
-0.052, -0.015, 0.818
-0.051, -0.014, 0.818
-0.051, -0.013, 0.819
-0.051, -0.013, 0.819
-0.050, -0.013, 0.819
-0.050, -0.012, 0.820
-0.050, -0.011, 0.820
-0.050, -0.010, 0.820
-0.050, -0.010, 0.821
-0.049, -0.009, 0.821
-0.049, -0.009, 0.822
-0.048, -0.008, 0.822
-0.048, -0.007, 0.822
-0.047, -0.007, 0.823
-0.046, -0.007, 0.823
-0.046, -0.006, 0.823
-0.046, -0.005, 0.824
-0.044, -0.005, 0.824
-0.044, -0.005, 0.825
-0.043, -0.004, 0.825
-0.043, -0.003, 0.826
-0.043, -0.003, 0.826
-0.043, -0.003, 0.827
-0.043, -0.002, 0.827
-0.043, -0.001, 0.828
-0.043, -0.001, 0.828
-0.043, 0.000, 0.828
-0.043, 0.001, 0.829
-0.043, 0.001, 0.829
-0.043, 0.002, 0.829
-0.043, 0.002, 0.830
-0.043, 0.003, 0.830
-0.042, 0.004, 0.830
-0.042, 0.004, 0.830
-0.042, 0.004, 0.831
-0.042, 0.004, 0.831
-0.042, 0.005, 0.831
-0.042, 0.005, 0.831
-0.042, 0.005, 0.832
-0.042, 0.005, 0.832
-0.043, 0.006, 0.833
-0.044, 0.007, 0.833
-0.045, 0.008, 0.834
-0.045, 0.008, 0.834
-0.044, 0.008, 0.834
-0.044, 0.009, 0.835
-0.044, 0.010, 0.835
-0.043, 0.010, 0.836
-0.042, 0.010, 0.836
-0.041, 0.011, 0.837
-0.040, 0.011, 0.837
-0.040, 0.012, 0.838
-0.039, 0.013, 0.838
-0.038, 0.013, 0.839
-0.038, 0.014, 0.839
-0.037, 0.015, 0.839
-0.036, 0.015, 0.839
-0.035, 0.015, 0.839
-0.035, 0.015, 0.839
-0.035, 0.016, 0.840
-0.034, 0.016, 0.840
-0.034, 0.016, 0.840
-0.034, 0.016, 0.840
-0.033, 0.016, 0.841
-0.032, 0.015, 0.841
-0.032, 0.016, 0.841
-0.032, 0.016, 0.842
-0.032, 0.017, 0.842
-0.032, 0.018, 0.842
-0.031, 0.018, 0.842
-0.030, 0.017, 0.842
-0.029, 0.016, 0.842
-0.028, 0.014, 0.842
-0.028, 0.014, 0.842
-0.029, 0.015, 0.842
-0.029, 0.015, 0.842
-0.029, 0.015, 0.842
-0.030, 0.016, 0.842
-0.030, 0.016, 0.841
-0.030, 0.015, 0.841
-0.030, 0.015, 0.841
-0.030, 0.015, 0.841
-0.030, 0.014, 0.842
-0.029, 0.015, 0.843
-0.029, 0.015, 0.843
-0.029, 0.015, 0.843
-0.029, 0.015, 0.843
-0.029, 0.014, 0.843
-0.029, 0.014, 0.843
-0.029, 0.014, 0.843
-0.029, 0.013, 0.843
-0.029, 0.013, 0.842
-0.029, 0.012, 0.842
-0.028, 0.012, 0.842
-0.027, 0.012, 0.842
-0.026, 0.013, 0.842
-0.025, 0.013, 0.842
-0.024, 0.012, 0.843
-0.023, 0.014, 0.843
-0.024, 0.016, 0.843
-0.024, 0.018, 0.843
-0.024, 0.019, 0.842
-0.024, 0.018, 0.842
-0.023, 0.017, 0.842
-0.023, 0.017, 0.841
-0.023, 0.017, 0.841
-0.024, 0.018, 0.841
-0.024, 0.018, 0.841
-0.024, 0.018, 0.842
-0.023, 0.018, 0.842
-0.023, 0.017, 0.842
-0.023, 0.017, 0.842
-0.023, 0.018, 0.842
-0.023, 0.017, 0.842
-0.022, 0.016, 0.842
-0.022, 0.016, 0.842
-0.022, 0.016, 0.842
-0.022, 0.015, 0.842
-0.024, 0.016, 0.842
-0.025, 0.016, 0.842
-0.024, 0.015, 0.842
-0.024, 0.014, 0.842
-0.025, 0.014, 0.842
-0.025, 0.014, 0.842
-0.024, 0.013, 0.842
-0.024, 0.012, 0.841
-0.024, 0.013, 0.841
-0.024, 0.013, 0.841
-0.024, 0.013, 0.841
-0.024, 0.013, 0.841
-0.024, 0.014, 0.841
-0.025, 0.014, 0.841
-0.025, 0.014, 0.841
-0.025, 0.014, 0.841
-0.025, 0.014, 0.840
-0.025, 0.013, 0.840
-0.025, 0.013, 0.840
-0.025, 0.013, 0.840
-0.025, 0.013, 0.840
-0.024, 0.013, 0.840
-0.024, 0.013, 0.840
-0.025, 0.013, 0.840
-0.025, 0.014, 0.840
-0.025, 0.014, 0.840
-0.025, 0.013, 0.840
-0.025, 0.014, 0.840
-0.025, 0.014, 0.840
-0.025, 0.014, 0.840
-0.024, 0.014, 0.840
-0.024, 0.013, 0.840
-0.024, 0.013, 0.840
-0.024, 0.014, 0.840
-0.024, 0.014, 0.840
-0.024, 0.013, 0.840
-0.024, 0.013, 0.841
-0.024, 0.013, 0.841
-0.024, 0.013, 0.841
-0.024, 0.013, 0.841
-0.025, 0.013, 0.841
-0.025, 0.012, 0.841
-0.025, 0.013, 0.841
-0.025, 0.013, 0.841
-0.025, 0.012, 0.841
-0.024, 0.012, 0.840
-0.024, 0.013, 0.840
-0.025, 0.013, 0.840
-0.025, 0.013, 0.840
-0.025, 0.013, 0.840
-0.025, 0.013, 0.840
-0.026, 0.013, 0.840
-0.026, 0.013, 0.840
-0.026, 0.013, 0.840
-0.025, 0.012, 0.840
-0.025, 0.012, 0.840
-0.025, 0.012, 0.840
-0.026, 0.012, 0.840
-0.026, 0.012, 0.840
-0.026, 0.012, 0.840
-0.026, 0.012, 0.840
-0.026, 0.011, 0.840
-0.026, 0.011, 0.840
-0.027, 0.011, 0.840
-0.026, 0.011, 0.840
-0.026, 0.011, 0.840
-0.026, 0.011, 0.840
-0.027, 0.011, 0.840
-0.026, 0.011, 0.840
-0.026, 0.010, 0.840
-0.026, 0.010, 0.840
-0.026, 0.011, 0.840
-0.026, 0.011, 0.840
-0.027, 0.011, 0.840
-0.027, 0.011, 0.840
-0.027, 0.011, 0.840
-0.027, 0.011, 0.840
-0.027, 0.011, 0.840
-0.027, 0.012, 0.840
-0.027, 0.012, 0.840
-0.027, 0.011, 0.840
-0.027, 0.011, 0.840
-0.027, 0.011, 0.840
-0.027, 0.011, 0.840
-0.027, 0.011, 0.840
-0.027, 0.011, 0.840
-0.027, 0.011, 0.840
-0.027, 0.011, 0.840
-0.027, 0.011, 0.840
-0.027, 0.012, 0.840
-0.027, 0.012, 0.840
-0.026, 0.012, 0.840
-0.026, 0.012, 0.840
-0.027, 0.013, 0.840
-0.027, 0.012, 0.840
-0.027, 0.012, 0.840
-0.027, 0.013, 0.840
-0.027, 0.013, 0.840
-0.027, 0.013, 0.840
-0.027, 0.013, 0.840
-0.028, 0.013, 0.840
-0.028, 0.013, 0.840
-0.028, 0.013, 0.839
-0.027, 0.013, 0.839
-0.028, 0.013, 0.839
-0.028, 0.013, 0.839
-0.028, 0.013, 0.839
-0.028, 0.013, 0.839
-0.027, 0.013, 0.839
-0.028, 0.013, 0.839
-0.028, 0.013, 0.839
-0.028, 0.013, 0.839
-0.028, 0.013, 0.839
-0.028, 0.013, 0.839
-0.028, 0.013, 0.839
-0.028, 0.013, 0.839
-0.028, 0.013, 0.839
-0.028, 0.013, 0.839
-0.028, 0.013, 0.839
-0.028, 0.013, 0.839
-0.027, 0.013, 0.839
-0.027, 0.013, 0.839
-0.028, 0.014, 0.839
-0.028, 0.014, 0.839
-0.028, 0.013, 0.839
-0.028, 0.013, 0.839
-0.028, 0.013, 0.839
-0.028, 0.013, 0.839
-0.028, 0.013, 0.839
-0.028, 0.013, 0.839
-0.028, 0.013, 0.839
-0.028, 0.013, 0.839
-0.028, 0.013, 0.839
-0.028, 0.013, 0.839
-0.028, 0.014, 0.839
-0.027, 0.014, 0.839
-0.027, 0.014, 0.839
-0.027, 0.014, 0.839
-0.027, 0.014, 0.839
-0.027, 0.015, 0.839
-0.027, 0.015, 0.839
-0.027, 0.015, 0.839
-0.027, 0.015, 0.839
-0.028, 0.015, 0.839
-0.028, 0.015, 0.839
-0.028, 0.015, 0.839
-0.028, 0.015, 0.839
-0.029, 0.016, 0.839
-0.029, 0.015, 0.839
-0.029, 0.015, 0.839
-0.029, 0.016, 0.839
-0.029, 0.016, 0.839
-0.029, 0.016, 0.839
-0.029, 0.016, 0.838
-0.029, 0.015, 0.838
-0.029, 0.014, 0.838
-0.029, 0.014, 0.838
-0.030, 0.014, 0.838
-0.030, 0.014, 0.838
-0.030, 0.014, 0.838
-0.029, 0.014, 0.838
-0.029, 0.014, 0.838
-0.029, 0.014, 0.838
-0.029, 0.013, 0.838
-0.029, 0.014, 0.838
-0.029, 0.014, 0.838
-0.028, 0.014, 0.838
-0.028, 0.014, 0.838
-0.028, 0.014, 0.838
-0.028, 0.014, 0.839
-0.028, 0.014, 0.839
-0.028, 0.014, 0.839
-0.028, 0.014, 0.839
-0.028, 0.014, 0.839
-0.028, 0.014, 0.839
-0.028, 0.014, 0.839
-0.028, 0.014, 0.839
-0.028, 0.014, 0.839
-0.028, 0.015, 0.839
-0.028, 0.015, 0.839
-0.029, 0.015, 0.839
-0.029, 0.016, 0.839
-0.030, 0.017, 0.839
-0.030, 0.017, 0.839
-0.029, 0.016, 0.839
-0.029, 0.016, 0.839
-0.030, 0.016, 0.839
-0.030, 0.016, 0.839
-0.030, 0.016, 0.839
-0.029, 0.016, 0.839
-0.029, 0.016, 0.838
-0.029, 0.016, 0.838
-0.029, 0.016, 0.838
-0.029, 0.016, 0.838
-0.029, 0.016, 0.838
-0.029, 0.015, 0.838
-0.029, 0.015, 0.838
-0.029, 0.015, 0.838
-0.029, 0.016, 0.838
-0.029, 0.015, 0.838
-0.028, 0.014, 0.838
-0.028, 0.013, 0.838
-0.029, 0.014, 0.838
-0.029, 0.014, 0.838
-0.029, 0.014, 0.838
-0.029, 0.014, 0.838
-0.029, 0.014, 0.838
-0.029, 0.014, 0.838
-0.029, 0.014, 0.838
-0.029, 0.014, 0.838
-0.030, 0.015, 0.838
-0.029, 0.015, 0.838
-0.029, 0.015, 0.838
-0.029, 0.015, 0.838
-0.029, 0.016, 0.838
-0.029, 0.015, 0.838
-0.029, 0.015, 0.838
-0.029, 0.015, 0.838
-0.029, 0.016, 0.838
-0.029, 0.015, 0.838
-0.029, 0.015, 0.838
-0.029, 0.015, 0.838
-0.029, 0.016, 0.838
-0.029, 0.015, 0.839
-0.029, 0.015, 0.839
-0.029, 0.015, 0.839
-0.029, 0.016, 0.839
-0.029, 0.015, 0.839
-0.029, 0.015, 0.839
-0.029, 0.015, 0.839
-0.029, 0.015, 0.839
-0.029, 0.015, 0.839
-0.029, 0.015, 0.839
-0.029, 0.015, 0.839
-0.029, 0.015, 0.839
-0.029, 0.015, 0.839
-0.028, 0.014, 0.839
-0.029, 0.015, 0.839
-0.029, 0.015, 0.839
-0.029, 0.015, 0.839
-0.029, 0.015, 0.839
-0.030, 0.015, 0.839
-0.030, 0.016, 0.839
-0.029, 0.015, 0.838
-0.029, 0.015, 0.838
-0.030, 0.015, 0.838
-0.030, 0.016, 0.838
-0.030, 0.016, 0.838
-0.030, 0.015, 0.838
-0.030, 0.015, 0.838